CODICE_VIA;STATO;TIPO;DENOMINAZIONE;DATA_INTITOLAZIONE;ANNO_SOPPRESSIONE;DESCRITTIVO;ANNCSU;OPENSTREETMAP;PROGANNCSU;TOPONIMO_OSM;RATIO
4044;2;1;CASTIGLIONI LUIGI;0;0;LUIGI CASTIGLIONI;LUIGI CASTIGLIONI;LUIGI CASTIGLIONI;;Via Luigi Castiglioni;100
4045;2;2;BLIGNY;0;0;BLIGNY;BLIGNY;BLIGNY;;Viale Bligny;100
4046;2;2;SABOTINO;0;0;SABOTINO;SABOTINO;SABOTINO;;Viale Sabotino;100
4047;2;1;MANSUETO (SAN);0;0;SAN MANSUETO;SAN MANSUETO;SAN MANSUETO;;Via privata San Mansueto;85
4048;2;2;BEATRICE D'ESTE;0;0;BEATRICE D'ESTE;BEATRICE D'ESTE;BEATRICE D'ESTE;;Viale Beatrice d'Este;100
4049;2;1;TONIOLO GIUSEPPE;0;0;GIUSEPPE TONIOLO;GIUSEPPE TONIOLO;GIUSEPPE TONIOLO;;Via Giuseppe Toniolo;100
4050;2;1;BOCCONI FERDINANDO;0;0;FERDINANDO BOCCONI;FERDINANDO BOCCONI;FERDINANDO BOCCONI;;Via Ferdinando Bocconi;100
4051;2;1;SALASCO;0;0;SALASCO;SALASCO;SALASCO;;Via Salasco;100
4054;2;1;VIGNOLA;0;0;VIGNOLA;VIGNOLA;VIGNOLA;;Via Vignola;100
4055;2;1;VITTADINI CARLO;0;0;CARLO VITTADINI;CARLO VITTADINI;CARLO VITTADINI;;Via Carlo Vittadini;100
4056;2;1;VANNUCCI ATTO;0;0;ATTO VANNUCCI;ATTO VANNUCCI;ATTO VANNUCCI;;Via Atto Vannucci;100
4057;2;1;ROMANO GIULIO;0;0;GIULIO ROMANO;GIULIO ROMANO;GIULIO ROMANO;;Via Giulio Romano;100
4058;2;1;ALTAGUARDIA;0;0;ALTAGUARDIA;ALTAGUARDIA;ALTAGUARDIA;;Via Altaguardia;100
4059;2;1;ROCCO (SAN);0;0;SAN ROCCO;SAN ROCCO;SAN ROCCO;;Via San Rocco;100
4060;2;1;AGNESI MARIA GAETANA;0;0;MARIA GAETANA AGNESI;MARIA GAETANA AGNESI;GAETANA AGNESI;;Via Gaetana Agnesi;95
4061;2;1;CREMA;0;0;CREMA;CREMA;CREMA;;Via Crema;100
4062;2;1;SALMINI VITTORIO;0;0;VITTORIO SALMINI;VITTORIO SALMINI;VITTORIO SALMINI;;Via Vittorio Salmini;100
4063;2;1;VERONA;0;0;VERONA;VERONA;VERONA;;Via Verona;100
4064;2;1;PIACENZA;0;0;PIACENZA;PIACENZA;PIACENZA;;Via Piacenza;100
4065;2;1;PASSERONI GIAN CARLO;0;0;GIAN CARLO PASSERONI;GIAN CARLO PASSERONI;GIAN CARLO PASSERONI;;Via Gian Carlo Passeroni;100
4066;2;1;RIPAMONTI GIUSEPPE;0;0;GIUSEPPE RIPAMONTI;GIUSEPPE RIPAMONTI;GIUSEPPE RIPAMONTI;;Via Giuseppe Ripamonti;100
4067;2;1;BELLEZZA GIOVANNI;0;0;GIOVANNI BELLEZZA;GIOVANNI BELLEZZA;GIOVANNI BELLEZZA;;Via Giovanni Bellezza;100
4068;2;11;LODI;0;0;LODI;LODI;LODI;;Corso Lodi;100
4069;2;1;BOTTA CARLO;0;0;CARLO BOTTA;CARLO BOTTA;CARLO BOTTA;;Via Carlo Botta;100
4070;2;1;VASARI GIORGIO;0;0;GIORGIO VASARI;GIORGIO VASARI;GIORGIO VASARI;;Via Giorgio Vasari;100
4071;2;1;PAPI LAZZARO;0;0;LAZZARO PAPI;LAZZARO PAPI;LAZZARO PAPI;;Via Lazzaro Papi;100
4072;2;1;TIRABOSCHI GEROLAMO;0;0;GEROLAMO TIRABOSCHI;GEROLAMO TIRABOSCHI;GEROLAMO TIRABOSCHI;;Via Gerolamo Tiraboschi;100
4073;2;1;PIER LOMBARDO;0;0;PIER LOMBARDO;PIER LOMBARDO;PIER LOMBARDO;;Via Pier Lombardo;100
4074;2;1;SABINA;0;0;SABINA;SABINA;SABINA;;Via Sabina;100
4075;2;1;LATTUADA SERVILIANO;0;0;SERVILIANO LATTUADA;SERVILIANO LATTUADA;SERVILIANO LATTUADA;;Via Serviliano Lattuada;100
4076;2;1;MURATORI LODOVICO;0;0;LODOVICO MURATORI;LODOVICO MURATORI;LODOVICO MURATORI;;Via Lodovico Muratori;100
4077;2;1;BURLAMACCHI FRANCESCO;0;0;FRANCESCO BURLAMACCHI;FRANCESCO BURLAMACCHI;FRANCESCO BURLAMACCHI;;Via Francesco Burlamacchi;100
4078;2;1;COLLETTA PIETRO;0;0;PIETRO COLLETTA;PIETRO COLLETTA;PIETRO COLLETTA;;Via Pietro Colletta;100
4079;2;1;FERRINI CONTARDO;0;0;CONTARDO FERRINI;CONTARDO FERRINI;CONTARDO FERRINI;;Via Contardo Ferrini;100
4080;2;1;SIGIERI GOFFREDO;0;0;GOFFREDO SIGIERI;GOFFREDO SIGIERI;SIGIERI;;Via Sigieri;85
4081;2;1;SALLUSTIO CAIO;0;0;SALLUSTIO;SALLUSTIO;SALLUSTIO;;;85
4082;2;1;EMILIANI SAN GEROLAMO;0;0;SAN GEROLAMO EMILIANI;SAN GEROLAMO EMILIANI;SAN GEROLAMO EMILIANI;;Via San Gerolamo Emiliani;100
4083;2;25;CARITA' (DELLA);0;0;DELLA CARITA';DELLA CARITA';DELLA CARITA';;Strada della Carità;97
4084;2;1;CUCCAGNA;0;0;CUCCAGNA;CUCCAGNA;CUCCAGNA;;Via Cuccagna;100
4085;2;2;CIRENE;0;0;CIRENE;CIRENE;CIRENE;;Viale Cirene;100
4086;2;1;TITO LIVIO;0;0;TITO LIVIO;TITO LIVIO;TITO LIVIO;;Via Tito Livio;100
4087;2;3;SALGARI EMILIO;0;0;EMILIO SALGARI;EMILIO SALGARI;EMILIO SALGARI;;Piazza Emilio Salgari;100
4088;2;7;LIBIA;0;0;LIBIA;LIBIA;LIBIA;;Piazzale Libia;100
4089;2;2;LAZIO;0;0;LAZIO;LAZIO;LAZIO;;Viale Lazio;100
4090;2;1;ENNIO;0;0;ENNIO;ENNIO;ENNIO;;Via Ennio;100
4091;2;1;LATTANZIO;0;0;LATTANZIO;LATTANZIO;LATTANZIO;;Via Lattanzio;100
4092;2;1;SEBINO;0;0;SEBINO;SEBINO;SEBINO;;Via Sebino;100
4093;2;1;CARONCINI ALBERTO;0;0;ALBERTO CARONCINI;ALBERTO CARONCINI;ALBERTO CARONCINI;;Via Alberto Caroncini;100
4094;2;1;TERTULLIANO;0;0;TERTULLIANO;TERTULLIANO;TERTULLIANO;;Via Tertulliano;100
4095;2;1;FAA' DI BRUNO EMILIO;0;0;EMILIO FAA' DI BRUNO;EMILIO FAA' DI BRUNO;EMILIO FAA' DI BRUNO;;Via Emilio Faa' Di Bruno;100
4096;2;1;CARABELLI RODOLFO;0;0;RODOLFO CARABELLI;RODOLFO CARABELLI;RODOLFO CARABELLI;;Via Rodolfo Carabelli;100
4097;2;1;VENOSA;0;0;VENOSA;VENOSA;VENOSA;;Via Venosa;100
4098;2;1;CADOLINI GIOVANNI;0;0;GIOVANNI CADOLINI;GIOVANNI CADOLINI;GIOVANNI CADOLINI;;Via Giovanni Cadolini;100
4099;2;1;DECEMBRIO PIER CANDIDO;0;0;PIER CANDIDO DECEMBRIO;PIER CANDIDO DECEMBRIO;PIER CANDIDO DECEMBRIO;;Via Pier Candido Decembrio;100
4100;2;2;PUGLIE;0;0;PUGLIE;PUGLIE;PUGLIE;;Viale Puglie;100
4101;2;1;AMMIANO MARCELLINO;0;0;MARCELLINO AMMIANO;MARCELLINO AMMIANO;MARCELLINO AMMIANO;;Via Marcellino Ammiano;100
4102;2;1;CORIO BERNARDINO;0;0;BERNARDINO CORIO;BERNARDINO CORIO;BERNARDINO CORIO;;Via Bernardino Corio;100
4103;2;1;LAMARMORA ALFONSO;0;0;ALFONSO LAMARMORA;ALFONSO LAMARMORA;ALFONSO LAMARMORA;;Via Alfonso Lamarmora;100
4104;2;7;MEDAGLIE D'ORO;0;0;MEDAGLIE D'ORO;MEDAGLIE D'ORO;MEDAGLIE D'ORO;;Piazzale Medaglie d'Oro;100
4105;2;1;OGLIO;0;0;OGLIO;OGLIO;OGLIO;;Via Oglio;100
4106;2;1;SILE;0;0;SILE;SILE;SILE;;Via Sile;100
4107;2;1;PLAUTO;0;0;PLAUTO;PLAUTO;PLAUTO;;Via Plauto;100
4108;2;1;SACILE;0;0;SACILE;SACILE; ;;;100
4109;2;1;SASSOFERRATO;0;0;SASSOFERRATO;SASSOFERRATO;SASSOFERRATO;;Via Sassoferrato;100
4110;2;1;SENECA LUCIO ANNEO;0;0;LUCIO ANNEO SENECA;LUCIO ANNEO SENECA;SENECA;;Via Seneca;85
4111;2;1;SVETONIO;0;0;SVETONIO;SVETONIO;SVETONIO;;Via Svetonio;100
4112;2;3;MONDADORI ARNOLDO;0;0;ARNOLDO MONDADORI;ARNOLDO MONDADORI;ARNOLDO MONDADORI;;Piazza Arnoldo Mondadori;100
4113;2;1;GOBBI ULISSE;0;0;ULISSE GOBBI;ULISSE GOBBI;ULISSE GOBBI;;Via Ulisse Gobbi;100
4114;2;1;COSENZA;0;0;COSENZA;COSENZA;COSENZA;;Via Cosenza;100
4115;2;1;RESNATI LUIGI;0;0;LUIGI RESNATI;LUIGI RESNATI;LUIGI RESNATI;;Via Luigi Resnati;100
4116;2;1;NICASTRO;0;0;NICASTRO;NICASTRO;NICASTRO;;Via Nicastro;100
4117;2;1;SALO';0;0;SALO';SALO';SALO';;Via Salò;93
4118;2;1;VAL STRONA;0;0;VAL STRONA;VAL STRONA;VAL STRONA;;Via Val Strona;100
4119;2;1;GRESSONEY;0;0;GRESSONEY;GRESSONEY;GRESSONEY;;Via Gressoney;100
4120;2;1;VAL BOGNA;0;0;VAL BOGNA;VAL BOGNA;VAL BOGNA;;Via Val Bogna;100
4121;2;1;GHINI LUCA;0;0;LUCA GHINI;LUCA GHINI;LUCA GHINI;;Via Luca Ghini;100
4122;2;4;CACCIA DOMINIONI CAMILLO;0;0;CAMILLO CACCIA DOMINIONI;CAMILLO CACCIA DOMINIONI;CAMILLO CACCIA DOMINIONI;;Largo Camillo Caccia Dominioni;100
4126;2;1;GONZALES ENRICO;0;0;ENRICO GONZALES;ENRICO GONZALES;ENRICO GONZALES;;Via Enrico Gonzales;100
4127;2;1;SCHEIWILLER GIOVANNI;0;0;GIOVANNI SCHEIWILLER;GIOVANNI SCHEIWILLER;GIOVANNI SCHEIWILLER;;Via Giovanni Scheiwiller;100
4128;2;1;MARELLI ERCOLE;0;0;ERCOLE MARELLI;ERCOLE MARELLI;ERCOLE MARELLI;;Via privata Ercole Marelli;95
4129;2;4;ISARCO;0;0;ISARCO;ISARCO;ISARCO;;Largo Isarco;100
4130;2;1;SERIO;0;0;SERIO;SERIO;SERIO;;Via Serio;100
4131;2;1;BASTIA;0;0;BASTIA;BASTIA;BASTIA;;Via privata Bastia;85
4132;2;1;AMPOLA;0;0;AMPOLA;AMPOLA;AMPOLA;;Via Ampola;100
4133;2;2;ORTLES;0;0;ORTLES;ORTLES;ORTLES;;Viale Ortles;100
4134;2;1;CONDINO;0;0;CONDINO;CONDINO;CONDINO;;Via Condino;100
4135;2;1;ADAMELLO;0;0;ADAMELLO;ADAMELLO;ADAMELLO;;Via Adamello;100
4136;2;1;VEZZA D'OGLIO;0;0;VEZZA D'OGLIO;VEZZA D'OGLIO;VEZZA D'OGLIO;;Via Vezza D'Oglio;100
4137;2;1;OROBIA;0;0;OROBIA;OROBIA;OROBIA;;Via Orobia;100
4138;2;1;LONGANESI LEO;0;0;LEO LONGANESI;LEO LONGANESI;LEO LONGANESI;;Via Leo Longanesi;100
4139;2;1;CALABIANA ARCIVESCOVO;0;0;ARCIVESCOVO CALABIANA;ARCIVESCOVO CALABIANA;ARCIVESCOVO CALABIANA;;Via Arcivescovo Calabiana;100
4140;2;1;VALSUGANA;0;0;VALSUGANA;VALSUGANA;VALSUGANA;;Via Valsugana;100
4141;2;1;MACERATA;0;0;MACERATA;MACERATA;MACERATA;;Via Macerata;100
4142;2;1;VALLARSA;0;0;VALLARSA;VALLARSA;VALLARSA;;Via Vallarsa;100
4143;2;1;BENACO;0;0;BENACO;BENACO;BENACO;;Via Benaco;100
4144;2;1;BOSCO DON GIOVANNI;0;0;DON GIOVANNI BOSCO;SAN GIOVANNI BOSCO;DON BOSCO;;Via Don Bosco;85
4145;2;3;LUIGI (SAN);0;0;SAN LUIGI;SAN LUIGI;SAN LUIGI;;Piazza San Luigi;100
4146;2;1;SCRIVIA;0;0;SCRIVIA;SCRIVIA;SCRIVIA;;Via Scrivia;100
4147;2;1;TAGLIAMENTO;0;0;TAGLIAMENTO;TAGLIAMENTO;TAGLIAMENTO;;Via Tagliamento;100
4148;2;1;VERBANO;0;0;VERBANO;VERBANO;VERBANO;;Via Verbano;100
4149;2;1;BRENO;0;0;BRENO;BRENO;BRENO;;Via Breno;100
4150;2;3;BONOMELLI GEREMIA;0;0;GEREMIA BONOMELLI;GEREMIA BONOMELLI;GEREMIA BONOMELLI;;Piazza Geremia Bonomelli;100
4151;2;2;BRENTA;0;0;BRENTA;BRENTA;BRENTA;;Viale Brenta;100
4152;2;1;BESSARIONE;0;0;BESSARIONE;BESSARIONE;BESSARIONE;;Via Bessarione;100
4153;2;1;GARDONE;0;0;GARDONE;GARDONE;GARDONE;;Via Gardone;100
4154;2;1;ROMILLI ARCIVESCOVO;0;0;ARCIVESCOVO ROMILLI;ARCIVESCOVO ROMILLI;ARCIVESCOVO ROMILLI;;Via Arcivescovo Romilli;100
4155;2;1;RIVA DI TRENTO;0;0;RIVA DI TRENTO;RIVA DI TRENTO;RIVA DI TRENTO;;Via Riva di Trento;100
4156;2;1;ALBINI FRANCO;19911205;;FRANCO ALBINI;FRANCO ALBINI;FRANCO ALBINI;;Via Franco Albini;100
4157;2;1;MINCIO;0;0;MINCIO;MINCIO;MINCIO;;Via Mincio;100
4158;2;7;FERRARA;0;0;FERRARA;FERRARA;FERRARA;;Piazzale Ferrara;100
4159;2;1;POLESINE;0;0;POLESINE;POLESINE;POLESINE;;Via Polesine;100
4160;2;1;GAMBOLOITA;0;0;GAMBOLOITA;GAMBOLOITA;GAMBOLOITA;;Via Gamboloita;100
4161;2;1;BALDUCCIO DA PISA;0;0;BALDUCCIO DA PISA;BALDUCCIO DA PISA;BALDUCCIO DA PISA;;Via Balduccio Da Pisa;100
4162;2;1;BARLETTA;0;0;BARLETTA;BARLETTA;BARLETTA;;Via Barletta;100
4163;2;1;GARGANO;0;0;GARGANO;GARGANO;GARGANO;;Via Gargano;100
4165;2;1;MOCENIGO (DEI);0;0;DEI MOCENIGO;DEI MOCENIGO;DEI MOCENIGO;;Via Privata dei Mocenigo;85
4166;2;1;SANNIO;0;0;SANNIO;SANNIO;SANNIO;;Via Sannio;100
4167;2;1;NERVESA;0;0;NERVESA;NERVESA;NERVESA;;Via Nervesa;100
4168;2;1;TACITO CORNELIO;0;0;CORNELIO TACITO;CORNELIO TACITO;CORNELIO TACITO;;Via Cornelio Tacito;100
4169;2;1;MASSARANI TULLO;0;0;TULLO MASSARANI;TULLO MASSARANI;TULLO MASSARANI;;Via Tullo Massarani;100
4170;2;1;PONTI DELLA PRIULA;0;0;PONTI DELLA PRIULA;PONTI DELLA PRIULA;PONTI DELLA PRIULA;;Via Ponti della Priula;100
4171;2;2;BACCHIGLIONE;0;0;BACCHIGLIONE;BACCHIGLIONE;BACCHIGLIONE;;Viale Bacchiglione;100
4172;2;7;BOLOGNA;0;0;BOLOGNA;BOLOGNA;BOLOGNA;;Piazzale Bologna;100
4173;2;2;LUCANIA;0;0;LUCANIA;LUCANIA;LUCANIA;;Viale Lucania;100
4174;2;7;CORVETTO LUIGI EMANUELE;0;0;LUIGI EMANUELE CORVETTO;LUIGI EMANUELE CORVETTO;LUIGI EMANUELE CORVETTO;;Piazzale Luigi Emanuele Corvetto;100
4175;2;2;MARTINI ENRICO;0;0;ENRICO MARTINI;ENRICO MARTINI;ENRICO MARTINI;;Viale Enrico Martini;100
4176;2;1;SERLIO SEBASTIANO;0;0;SEBASTIANO SERLIO;SEBASTIANO SERLIO;SEBASTIANO SERLIO;;Via Privata Sebastiano Serlio;95
4177;2;1;SACCONI GIUSEPPE;0;0;GIUSEPPE SACCONI;GIUSEPPE SACCONI;GIUSEPPE SACCONI;;Via Giuseppe Sacconi;100
4178;2;1;ANTONELLI ALESSANDRO;0;0;ALESSANDRO ANTONELLI;ALESSANDRO ANTONELLI;ALESSANDRO ANTONELLI;;Via Alessandro Antonelli;100
4179;2;1;LONGHENA BALDASSARE;0;0;BALDASSARE LONGHENA;BALDASSARE LONGHENA;BALDASSARE LONGHENA;;Via Privata Baldassarre Longhena;84
4180;2;1;SULMONA;0;0;SULMONA;SULMONA;SULMONA;;Via Sulmona;100
4181;2;1;ROSSELLI (F.LLI);0;0;FRATELLI ROSSELLI;FRATELLI ROSSELLI;FRATELLI ROSSELLI;;Via Fratelli Rosselli;100
4182;2;1;BONCOMPAGNI CARLO;0;0;CARLO BONCOMPAGNI;CARLO BONCOMPAGNI;CARLO BONCOMPAGNI;;Via Carlo Boncompagni;100
4183;2;1;MARTINENGO FRANCESCO;0;0;FRANCESCO MARTINENGO;FRANCESCO MARTINENGO;FRANCESCO MARTINENGO;;Via Francesco Martinengo;100
4184;2;1;AVEZZANA GIUSEPPE;0;0;GIUSEPPE AVEZZANA;GIUSEPPE AVEZZANA;GIUSEPPE AVEZZANA;;Via Giuseppe Avezzana;100
4185;2;1;MAROCHETTI CARLO;0;0;CARLO MAROCHETTI;CARLO MAROCHETTI;CARLO MAROCHETTI;;Via Carlo Marochetti;100
4186;2;1;BRIZI EUGENIO;0;0;EUGENIO BRIZI;EUGENIO BRIZI;EUGENIO BRIZI;;Viale Eugenio Brizi;94
4187;2;1;GAGGIA PIETRO;0;0;PIETRO GAGGIA;PIETRO GAGGIA;PIETRO GAGGIA;;Via privata Pietro Gaggia;95
4188;2;1;TOFFETTI VINCENZO;0;0;VINCENZO TOFFETTI;VINCENZO TOFFETTI;VINCENZO TOFFETTI;;Via Vincenzo Toffetti;100
4190;2;1;VENEZIANO DOMENICO;0;0;DOMENICO VENEZIANO;DOMENICO VENEZIANO;DOMENICO VENEZIANO;;Via Domenico Veneziano;100
4191;2;1;ANDREA DEL CASTAGNO;0;0;ANDREA DEL CASTAGNO;ANDREA DEL CASTAGNO;ANDREA DEL CASTAGNO;;Via Andrea Del Castagno;100
4192;2;1;CODOGNO;0;0;CODOGNO;CODOGNO;CODOGNO;;Via Codogno;100
4193;2;1;VAL MAGGIA;0;0;VAL MAGGIA;VAL MAGGIA;VAL MAGGIA;;Via Privata Val Maggia;85
4194;2;1;VAL MESOLCINA;0;0;VAL MESOLCINA;VAL MESOLCINA;VAL MESOLCINA;;Via Val Mesolcina;100
4195;2;1;CASSANO D'ADDA;0;0;CASSANO D'ADDA;CASSANO D'ADDA;CASSANO D'ADDA;;Via Cassano d'Adda;100
4196;2;1;PASSO PORDOI;0;0;PASSO PORDOI;PASSO PORDOI;PASSO PORDOI;;Via Passo Pordoi;100
4197;2;1;PECORI GIRALDI GUGLIELMO;0;0;GUGLIELMO PECORI GIRALDI;GUGLIELMO PECORI GIRALDI;GUGLIELMO PECORI GIRALDI;;Via Guglielmo Pecori Giraldi;100
4198;2;1;CAVIGLIA ENRICO;0;0;ENRICO CAVIGLIA;ENRICO CAVIGLIA;ENRICO CAVIGLIA;;Via Enrico Caviglia;100
4199;2;1;EINSTEIN ALBERTO;0;0;ALBERTO EINSTEIN;ALBERTO EINSTEIN;ALBERTO EINSTEIN;;Via Alberto Einstein;100
4200;2;1;FARSAGLIA;0;0;FARSAGLIA;FARSAGLIA;FARSAGLIA;;Via Farsaglia;100
4201;2;1;CASTELBARCO GIAN CARLO;0;0;GIAN CARLO CASTELBARCO;GIAN CARLO CASTELBARCO;GIAN CARLO CASTELBARCO;;Via Gian Carlo Castelbarco;100
4202;2;1;SARFATTI ROBERTO;0;0;ROBERTO SARFATTI;ROBERTO SARFATTI;ROBERTO SARFATTI;;Via Roberto Sarfatti;100
4203;2;2;BACH GIOVANNI SEBASTIANO;0;0;GIOVANNI SEBASTIANO BACH;GIOVANNI SEBASTIANO BACH;GIOVANNI SEBASTIANO BACH;;Viale Giovanni Sebastiano Bach;100
4204;2;2;BRAHMS GIOVANNI;0;0;GIOVANNI BRAHMS;GIOVANNI BRAHMS; ;;;100
4205;2;4;BEETHOVEN LUDOVICO;0;0;LUDOVICO BEETHOVEN;LUDOVICO BEETHOVEN; ;;;100
4207;2;1;BOSELLI ANTONIO;0;0;ANTONIO BOSELLI;ANTONIO BOSELLI;ANTONIO BOSELLI;;Via Antonio Boselli;100
4208;2;1;BALBO CESARE;0;0;CESARE BALBO;CESARE BALBO;CESARE BALBO;;Via Cesare Balbo;100
4209;2;1;PEZZI GIULIETTA;0;0;GIULIETTA PEZZI;GIULIETTA PEZZI;GIULIETTA PEZZI;;Via Giulietta Pezzi;100
4210;2;2;TOSCANA;0;0;TOSCANA;TOSCANA;TOSCANA;;Viale Toscana;100
4211;2;2;ISONZO;0;0;ISONZO;ISONZO;ISONZO;;Viale Isonzo;100
4212;2;1;SOAVE FRANCESCO;0;0;FRANCESCO SOAVE;FRANCESCO SOAVE;FRANCESCO SOAVE;;Via Francesco Soave;100
4213;2;1;PALLADIO ANDREA;0;0;ANDREA PALLADIO;ANDREA PALLADIO;ANDREA PALLADIO;;Via Andrea Palladio;100
4214;2;1;LIVENZA;0;0;LIVENZA;LIVENZA;LIVENZA;;Via Livenza;100
4215;2;1;TREBBIA;0;0;TREBBIA;TREBBIA;TREBBIA;;Via Trebbia;100
4216;2;1;ADIGE;0;0;ADIGE;ADIGE;ADIGE;;Via Adige;100
4217;2;1;MANTOVA;0;0;MANTOVA;MANTOVA;MANTOVA;;Via Mantova;100
4218;2;1;PASSO BUOLE;0;0;PASSO BUOLE;PASSO BUOLE;PASSO BUOLE;;Via Passo Buole;100
4219;2;1;BREMBO;0;0;BREMBO;BREMBO;BREMBO;;Via Brembo;100
4220;2;3;TRENTO;0;0;TRENTO;TRENTO;TRENTO;;Piazza Trento;100
4221;2;3;BUOZZI BRUNO;0;0;BRUNO BUOZZI;BRUNO BUOZZI;BRUNO BUOZZI;;Piazza Bruno Buozzi;100
4222;2;1;BAZZI CARLO;0;0;CARLO BAZZI;CARLO BAZZI;CARLO BAZZI;;Via Carlo Bazzi;100
4223;2;1;VERRO BERNARDINO;0;0;BERNARDINO VERRO;BERNARDINO VERRO;BERNARDINO VERRO;;Via Bernardino Verro;100
4224;2;1;FONTANILI (DEI);0;0;DEI FONTANILI;DEI FONTANILI;DEI FONTANILI;;Via dei Fontanili;100
4225;2;1;CORRADO II IL SALICO;0;0;CORRADO SECONDO IL SALICO;CORRADO SECONDO IL SALICO;CORRADO SECONDO IL SALICO;;Via Corrado II Il Salico;88
4226;2;1;LEONI POMPEO;0;0;POMPEO LEONI;POMPEO LEONI;POMPEO LEONI;;Via Pompeo Leoni;100
4227;2;1;PIETRASANTA;0;0;PIETRASANTA;PIETRASANTA;PIETRASANTA;;Via Pietrasanta;100
4228;2;1;EBRO;0;0;EBRO;EBRO;EBRO;;Via privata Ebro;85
4229;2;1;RUTILIA;0;0;RUTILIA;RUTILIA;RUTILIA;;Via Rutilia;100
4230;2;1;TIRSO;0;0;TIRSO;TIRSO;TIRSO;;Via privata Tirso;85
4231;2;1;ASTURA;0;0;ASTURA;ASTURA;ASTURA;;Via Privata Astura;85
4232;2;1;COMISSO GIOVANNI;19920124;;GIOVANNI COMISSO;GIOVANNI COMISSO;GIOVANNI COMISSO;;Via Giovanni Comisso;100
4233;2;1;KASMAN SERGIO;19931214;;SERGIO KASMAN;SERGIO KASMAN;SERGIO KASMAN;;Via Sergio Kasman;100
4234;2;1;NEGRI ADA;0;0;ADA NEGRI;ADA NEGRI;ADA NEGRI;;Via Ada Negri;100
4235;2;1;MARCHETTI LEOPOLDO;0;0;LEOPOLDO MARCHETTI;LEOPOLDO MARCHETTI;LEOPOLDO MARCHETTI;;Via Leopoldo Marchetti;100
4236;2;1;BIONDELLI BERNARDINO;0;0;BERNARDINO BIONDELLI;BERNARDINO BIONDELLI;BERNARDINO BIONDELLI;;Via Bernardino Biondelli;100
4237;2;1;HEINE ENRICO;0;0;ENRICO HEINE;ENRICO HEINE;ENRICO HEINE;;Via Enrico Heine;100
4238;2;1;CASCINA BELCASULE;19970925;;CASCINA BELCASULE;CASCINA BELCASULE;CASCINA BELCASULE;;Via Cascina Belcasule;100
4239;2;1;GAGINI;19971006;;GAGINI;GAGINI;GAGINI;;Via Gagini;100
4240;2;1;VEGIO MAFFEO;19971006;;MAFFEO VEGIO;MAFFEO VEGIO;MAFFEO VEGIO;;Via Maffeo Vegio;100
4241;2;1;MATAZONE DA CALIGANO;19971006;;MATAZONE DA CALIGANO;MATAZONE DA CALIGANO;MATAZONE DA CALIGANO;;Via Matazone da Caligano;100
4242;2;1;BARBIANO DI BELGIOIOSO CARLO;19971009;;CARLO BARBIANO DI BELGIOIOSO;CARLO BARBIANO DI BELGIOIOSO;CARLO BARBIANO DI BELGIOIOSO;;Via Carlo Barbiano di Belgioioso;100
4243;2;1;PATECCHIO GIRARDO;19971008;;GIRARDO PATECCHIO;GIRARDO PATECCHIO;GIRARDO PATECCHIO;;Via Girardo Patecchio;100
4244;2;1;PIETRO MARTIRE D'ANGHIERA;19971013;;PIETRO MARTIRE D'ANGHIERA;PIETRO MARTIRE D'ANGHIERA;MARTIRE PIETRO D'ANGHIERA;;Via Martire Pietro d'Anghiera;95
4245;2;1;RAMUSIO GIOVANNI BATTISTA;19971016;;GIOVANNI BATTISTA RAMUSIO;GIOVANNI BATTISTA RAMUSIO;GIOVANNI BATTISTA RAMUSIO;;Via Giovanni Battista Ramusio;100
4246;2;1;BOGNETTI (DEI);19700101;;DEI BOGNETTI;DEI BOGNETTI;DEI BOGNETTI;;Via dei Bognetti;100
4247;2;3;ASSUNTA (DELL');0;0;DELL'ASSUNTA;DELL'ASSUNTA;DELL'ASSUNTA;;Piazza dell'Assunta;100
4248;2;1;CUORE IMMACOLATO DI MARIA;0;0;CUORE IMMACOLATO DI MARIA;CUORE IMMACOLATO DI MARIA;CUORE IMMACOLATO DI MARIA;;Via Cuore Immacolato di Maria;100
4249;2;7;LODI;0;0;LODI;LODI;LODI;;Piazzale Lodi;100
4250;2;1;ANTONINI GIACOMO;0;0;GIACOMO ANTONINI;GIACOMO ANTONINI;GIACOMO ANTONINI;;Via Giacomo Antonini;100
4251;2;1;CAMPAZZINO;0;0;CAMPAZZINO;CAMPAZZINO;CAMPAZZINO;;Via Campazzino;100
4252;2;3;CHIARADIA ENRICO;0;0;ENRICO CHIARADIA;ENRICO CHIARADIA;ENRICO CHIARADIA;;Piazza Enrico Chiaradia;100
4253;2;1;ALAMANNI LUIGI;0;0;LUIGI ALAMANNI;LUIGI ALAMANNI;LUIGI ALAMANNI;;Via Luigi Alamanni;100
4254;2;1;SOLAROLI PAOLO;0;0;PAOLO SOLAROLI;PAOLO SOLAROLI;PAOLO SOLAROLI;;Via Paolo Solaroli;100
4255;2;1;PASINETTI ANTONIO;0;0;ANTONIO PASINETTI;ANTONIO PASINETTI;ANTONIO PASINETTI;;Via Antonio Pasinetti;100
4256;2;1;GALLURA;0;0;GALLURA;GALLURA;GALLURA;;Via Gallura;100
4257;2;1;VAL PASSIRIA;0;0;VAL PASSIRIA;VAL PASSIRIA;VAL PASSIRIA;;Via Val Passiria;100
